id,hash_id,view_url,title,user_nickname,user_hash_id,user_view_url,title_cut
125284,r7La8wgQaOdx,/app/flow/r7La8wgQaOdx,贵工作室别破防啊 咱就发了个 睡觉了 咋还急眼拉黑了呢🤣,祝祈融雲,zajyYjrLJjO1m7,/app/user/zajyYjrLJjO1m7,贵 工作室 别 破防 啊   咱 就 发 了 个   睡觉 了   咋 还 急眼 拉 黑 了 呢 🤣
125258,WNZbg9QgBw30,/app/flow/WNZbg9QgBw30,"你这波没道理的呀朱老板

KBD给我寄个空格kit都能加个外包装纸盒，你怎么就缠两圈泡沫纸套个袋丢给中通了。山珍海味再好吃，落只苍蝇那也是恶心人啊。

悄悄说一声KBD还t m优惠20，技不如人抢不到现货，寄！",乘风👾,w7877oYdJGEdzd,/app/user/w7877oYdJGEdzd,"你 这波 没道理 的 呀 朱老板 
 
 KBD 给 我 寄个 空格 kit 都 能 加个 外包装 纸盒 ， 你 怎么 就 缠 两圈 泡沫 纸套 个袋 丢 给 中通 了 。 山珍海味 再 好吃 ， 落 只 苍蝇 那 也 是 恶心 人 啊 。 
 
 悄悄 说 一声 KBD 还 t   m 优惠 20 ， 技不如人 抢 不到 现货 ， 寄 ！"
125229,pW73YJ0v5NdE,/app/flow/pW73YJ0v5NdE,哥们太努力了，为了对抗整个圈子不惜爆米买推广,omen,m7JvVQXa8175Ez,/app/user/m7JvVQXa8175Ez,哥们 太 努力 了 ， 为了 对抗 整个 圈子 不惜 爆米 买 推广
125196,OLELYgBVvKz6,/app/flow/OLELYgBVvKz6,"虽然个人一直都不喜欢kbd的字符和设计，但是zF上每次发售前或后都会有很多大po主发美图，下面评论都是沙发板凳啥的，我想知道这么多份打样中难道从来没有人发现这打样有问题吗？

btw祝pbtfans越做越好！

(doge",已注销,Ak6Bk2pPNW8bdX,/app/user/Ak6Bk2pPNW8bdX,"虽然 个人 一直 都 不 喜欢 kbd 的 字符 和 设计 ， 但是 zF 上 每次 发售 前 或 后 都 会 有 很多 大 po 主发 美图 ， 下面 评论 都 是 沙发 板凳 啥 的 ， 我 想 知道 这么 多份 打样 中 难道 从来 没有 人 发现 这 打样 有 问题 吗 ？ 
 
 btw 祝 pbtfans 越做越 好 ！ 
 
 ( doge"
125187,axYwLMJj8n19,/app/flow/axYwLMJj8n19,看热闹别下单啊😂,霸气的名字,Rr0omwbbErD18a,/app/user/Rr0omwbbErD18a,看热闹 别 下单 啊 😂
125154,Bp1Py6r3ZYmV,/app/flow/Bp1Py6r3ZYmV,我就想问问Purpolch一样的问题可以一碗水端平吗……,Jasper G,7XkjBaPVLq88X,/app/user/7XkjBaPVLq88X,我 就 想 问问 Purpolch 一样 的 问题 可以 一碗水端平 吗 … …
125141,P8N51kWlwMJ1,/app/flow/P8N51kWlwMJ1,我依然支持kbd,Maple's story,ZkOLlGAVBznk8,/app/user/ZkOLlGAVBznk8,我 依然 支持 kbd
125134,ndg366E36ovO,/app/flow/ndg366E36ovO,某人开团的套件追着buff抄就改了个铭牌，然后在ZF上面大谈原创不觉得搞笑吗？我怀着最大恶意看他，都怀疑他是抄了国外的结构，然后回来换个材料然后就说原创。就他那个抄的劲，我都不相信他人品是能搞原创的人。,爱吃樱桃的番茄,qaaKDOmJepram,/app/user/qaaKDOmJepram,某人 开团 的 套件 追着 buff 抄 就 改 了 个 铭牌 ， 然后 在 ZF 上面 大谈 原创 不 觉得 搞笑 吗 ？ 我 怀着 最大 恶意 看 他 ， 都 怀疑 他 是 抄 了 国外 的 结构 ， 然后 回来 换个 材料 然后 就 说 原创 。 就 他 那个 抄 的 劲 ， 我 都 不 相信 他 人品 是 能 搞 原创 的 人 。
125127,9yMORN368Vr0,/app/flow/9yMORN368Vr0,6666666666,龙🐟套,0QBj6OENzOJaX,/app/user/0QBj6OENzOJaX,6666666666
125104,zK1BqY9K01wd,/app/flow/zK1BqY9K01wd,"我不站队抄袭，但是我希望你的态度在玩家的心里永远抬不起头。

你应该清楚你二手市场黑灯刚发售的行情全部都是倒狗 现在所谓的“项目支持”只是为了抚平浪尖 毕竟你觉得你还没开始发力，可是人家的动作是比你快多了。

对于之前遇到同样问题的玩家，怎么就要被区别对待了？同样的模具同样的pbt键帽，同样的应力纹问题，只有黑灯有补偿，提前声明，我自己也从闲鱼收了一套黑灯，觉得我是因为没拿到补偿的所以来发瓜田，我随便你怎么揣测我。但是对于其他购买了你键帽设计的玩家就要负责，你自己也说要为你的设计师负责？打脸…

还记得黑灯发售时的详情解释吗，“为了真正想要这套键帽的用户能购买到，我们决定对这款base进行限购售卖，每个账号限购2套base”

我见识短浅，但是我觉得这是无效限购。综合以上，一张补偿通告捏碎了以往作品内容提供购买支持的玩家，却没有任何所谓“项目支持”，以及二手市场收全新的玩家，还要在倒钩卖家拦截一个应该有的补偿，不止是黑灯，以往的出现问题的作品，我觉得kbd欠玩家们一个道歉。",🐾G4N,makGEEanyp8yz,/app/user/makGEEanyp8yz,"我 不 站队 抄袭 ， 但是 我 希望 你 的 态度 在 玩家 的 心里 永远 抬 不 起头 。 
 
 你 应该 清楚 你 二手市场 黑灯 刚 发售 的 行情 全部都是 倒 狗   现在 所谓 的 “ 项目 支持 ” 只是 为了 抚平 浪尖   毕竟 你 觉得 你 还 没 开始 发力 ， 可是 人家 的 动作 是 比 你 快 多 了 。 
 
 对于 之前 遇到 同样 问题 的 玩家 ， 怎么 就要 被 区别对待 了 ？ 同样 的 模具 同样 的 pbt 键帽 ， 同样 的 应力 纹 问题 ， 只有 黑灯 有 补偿 ， 提前 声明 ， 我 自己 也 从 闲鱼 收 了 一套 黑灯 ， 觉得 我 是因为 没拿到 补偿 的 所以 来发 瓜田 ， 我 随便 你 怎么 揣测 我 。 但是 对于 其他 购买 了 你 键帽 设计 的 玩家 就要 负责 ， 你 自己 也 说 要 为 你 的 设计师 负责 ？ 打脸 … 
 
 还 记得 黑灯 发售 时 的 详情 解释 吗 ， “ 为了 真正 想要 这套 键帽 的 用户 能 购买 到 ， 我们 决定 对 这款 base 进行 限购 售卖 ， 每个 账号 限购 2 套 base ” 
 
 我 见识 短浅 ， 但是 我 觉得 这是 无效 限购 。 综合 以上 ， 一张 补偿 通告 捏碎 了 以往 作品 内容 提供 购买 支持 的 玩家 ， 却 没有 任何 所谓 “ 项目 支持 ” ， 以及 二手市场 收 全新 的 玩家 ， 还要 在 倒钩 卖家 拦截 一个 应该 有 的 补偿 ， 不止 是 黑灯 ， 以往 的 出现 问题 的 作品 ， 我 觉得 kbd 欠 玩家 们 一个 道歉 。"
125091,XA5RJVVxYVnK,/app/flow/XA5RJVVxYVnK,我真的。。。没话说了,申金饼,w7dY2eZY1YBWqP,/app/user/w7dY2eZY1YBWqP,我 真的 。 。 。 没话说 了
125070,J6R3dpX8Vxav,/app/flow/J6R3dpX8Vxav,现在闲鱼的戾气真的这么重吗：）,5%,RrPGW52l6rYBGG,/app/user/RrPGW52l6rYBGG,现在 闲鱼 的 戾 气 真的 这么 重 吗 ： ）
125054,NEPn0gv5gqgx,/app/flow/NEPn0gv5gqgx,PYGA进击的“冰裂纹”-后半生的售后,笑风亭吞乐,enrYkXnjXy6OR,/app/user/enrYkXnjXy6OR,PYGA 进击 的 “ 冰 裂纹 ” - 后半生 的 售后
125048,9VNEoV5r79Ko,/app/flow/9VNEoV5r79Ko,抄袭还要骑脸，真有你的,Just1n,BWb6zY6yA51G7,/app/user/BWb6zY6yA51G7,抄袭 还要 骑脸 ， 真有 你 的
125033,RoBYA5nnonxO,/app/flow/RoBYA5nnonxO,"第一次入KBD也是最后一次入了 没想到第一次入就遇到黑灯这种产品亏着大家还都是大早上定着闹钟抢的还要和黄牛拼手速 到手就是个这？黑灯看的实在是难受已经退了运费我也直接自己承担了两笔12块 不待了扯皮了无所谓了 紫水晶就留下了省的麻烦了
从这两天吃瓜看下来对这个品牌已经失望透顶了 自己在群里吹了牛逼 到头来开始怪群友开始玩禁言了 我只能说一句真的nb
买你产品的可能大部分人确实也不差钱 但也没道理不差钱就当大冤种 以后还是老老实实买GMK吧",飞飞QAQ,WvvkaeKjVXzx1,/app/user/WvvkaeKjVXzx1,"第一次 入 KBD 也 是 最后 一次 入 了   没想到 第一次 入 就 遇到 黑灯 这种 产品 亏着 大家 还 都 是 大 早上 定着 闹钟 抢 的 还要 和 黄牛 拼手速   到手 就是 个 这 ？ 黑灯 看 的 实在 是 难受 已经 退 了 运费 我 也 直接 自己 承担 了 两笔 12 块   不待 了 扯皮 了 无所谓 了   紫水晶 就 留下 了 省 的 麻烦 了 
 从 这 两天 吃瓜 看 下来 对 这个 品牌 已经 失望透顶 了   自己 在 群里 吹 了 牛 逼   到头来 开始 怪 群友 开始 玩 禁言 了   我 只能 说 一句 真的 nb 
 买 你 产品 的 可能 大部分 人 确实 也 不 差钱   但 也 没道理 不 差钱 就 当大 冤种   以后 还是 老老实实 买 GMK 吧"
125012,mE8kRdna9LVj,/app/flow/mE8kRdna9LVj,三群看到的笑死,omen,m7JvVQXa8175Ez,/app/user/m7JvVQXa8175Ez,三群 看到 的 笑 死
125003,GqZZLvYq5ZYZ,/app/flow/GqZZLvYq5ZYZ,"KBDFANS和窃芙妮

当年怡科外设卖假蒂芙尼轴，求人不要带退一赔三的节奏，怎么现在这么飘了？卖假货，有质量问题的产品还要求买家付运费，就不能干点人事吗？跟老外认错是一个态度，在国内就把消费者当孙子吗？",键圈纯路人,Eq6AEe51YB75e,/app/user/Eq6AEe51YB75e,"KBDFANS 和 窃 芙妮 
 
 当年 怡科 外设 卖假 蒂 芙尼轴 ， 求人 不要 带退 一 赔 三 的 节奏 ， 怎么 现在 这么 飘 了 ？ 卖 假货 ， 有 质量 问题 的 产品 还 要求 买家 付 运费 ， 就 不能 干 点 人事 吗 ？ 跟 老外 认错 是 一个 态度 ， 在 国内 就 把 消费者 当 孙子 吗 ？"
124989,75lkM77bBx06,/app/flow/75lkM77bBx06,"600多一套的黑灯base出现明显的应力纹问题，首先做的不是应对方案，还好意思说“正常现象  不属于正常售后范围”，瓜田曝光的越来越多眼看压不住了，借着爱菲想转移黑灯翻车话题，张个嘴叭叭的 拍了一张不知什么模具就声称：“爱菲 为你准备的，你看我干不干你就完了。”，你好man呀～作为一个真正的男人玩的就是口嗨，改名叫 口嗨帝fans，眼看爱菲这“大傻蛋”玩真的了，你赶紧叫mars熬夜渲染个黑透出来，这就是你的惊喜啊，哦太呐！早干嘛去了，不是不属于瑕疵吗，干嘛要做补偿。非得大家给你冲烂，就你kbd那垃圾手感 你飘啥啊  米可维小毛病一堆手感都比你强嗷。
       最重要的一点   他们提前拿到手拍照的大师们 键帽就已经有很明显的应力纹了（害 就酱紫卖 这帮臭韭菜 懂毛啊就会冲冲冲 ）",莱本莫,oEnaKkl9ojl6V,/app/user/oEnaKkl9ojl6V,"600 多 一套 的 黑灯 base 出现 明显 的 应力 纹 问题 ， 首先 做 的 不是 应对 方案 ， 还 好意思 说 “ 正常 现象     不 属于 正常 售后 范围 ” ， 瓜田 曝光 的 越来越 多 眼看 压不住 了 ， 借着 爱菲想 转移 黑灯 翻车 话题 ， 张个 嘴 叭叭 的   拍 了 一张 不知 什么 模具 就 声称 ： “ 爱菲   为 你 准备 的 ， 你 看 我 干 不 干 你 就 完 了 。 ” ， 你好 man 呀 ～ 作为 一个 真正 的 男人 玩 的 就是 口 嗨 ， 改名 叫   口 嗨 帝 fans ， 眼看 爱菲 这 “ 大 傻蛋 ” 玩 真的 了 ， 你 赶紧 叫 mars 熬夜 渲染 个 黑 透出来 ， 这 就是 你 的 惊喜 啊 ， 哦 太 呐 ！ 早 干嘛 去 了 ， 不是 不 属于 瑕疵 吗 ， 干嘛 要 做 补偿 。 非得 大家 给 你 冲烂 ， 就 你 kbd 那 垃圾 手感   你 飘 啥 啊     米 可维 小毛病 一堆 手感 都 比 你 强 嗷 。 
               最 重要 的 一点       他们 提前 拿到 手 拍照 的 大师 们   键帽 就 已经 有 很 明显 的 应力 纹 了 （ 害   就 酱紫 卖   这帮 臭 韭菜   懂毛 啊 就 会 冲冲 冲   ）"
124953,YEO9ZAxwyJnw,/app/flow/YEO9ZAxwyJnw,谁赢谁输重要吗？,被客制化！,3j5PzAX2jDJg,/app/user/3j5PzAX2jDJg,谁 赢 谁 输 重要 吗 ？
124944,mvK7038N8NzZ,/app/flow/mvK7038N8NzZ,呃呃 落魄了家人们,妹汁狂魔琪亚娜,552rdBA7ayl6Km,/app/user/552rdBA7ayl6Km,呃 呃   落魄 了 家 人们
124909,XBLy50BqYxMJ,/app/flow/XBLy50BqYxMJ,KBD你键帽卖的贵没事，能不能好好提升提升自己的品质和qc啊，买了4套键帽，3套有瑕疵，第4套是黑灯就不提了，有空去打嘴炮，不如把自己的工艺，做工，qc提升一下，顺便我想问问，为啥dmk gmk jtk这种价格的键帽都用的二色成型工艺，你们用的双色注塑，是双色注塑更好吗，还是双色注塑成本更低,孙夢q,ekLAzkjopEZZbp,/app/user/ekLAzkjopEZZbp,KBD 你键 帽卖 的 贵 没事 ， 能 不能 好好 提升 提升 自己 的 品质 和 qc 啊 ， 买 了 4 套键 帽 ， 3 套 有 瑕疵 ， 第 4 套 是 黑灯 就 不 提 了 ， 有空 去 打 嘴炮 ， 不如 把 自己 的 工艺 ， 做工 ， qc 提升 一下 ， 顺便 我 想 问问 ， 为啥 dmk   gmk   jtk 这种 价格 的 键 帽 都 用 的 二色 成型 工艺 ， 你们 用 的 双色 注塑 ， 是 双色 注塑 更好 吗 ， 还是 双色 注塑 成本 更 低
124899,A96rbMOVvZGy,/app/flow/A96rbMOVvZGy,这个售后我说独一家没问题吧？,当年我也是倒狗,KZ6QKJYkKAwEe,/app/user/KZ6QKJYkKAwEe,这个 售后 我 说 独 一家 没 问题 吧 ？
124854,P50jgoB6YzmL,/app/flow/P50jgoB6YzmL,“爱菲那质感送我都不要”,阿爹代组,aGLBAqJljrGnz,/app/user/aGLBAqJljrGnz,“ 爱菲 那 质感 送 我 都 不要 ”
124852,x0BxvPqzQjjj,/app/flow/x0BxvPqzQjjj,"PYGA“冰裂纹”
到手一周左右，M键、数字4键正面开裂，个别键侧边开裂，用的昔时轴，轴心应该不大，挺好插拔的；半个月左右发现数字5键开裂（期间换了芝士蓝轴，轴心比昔时轴稍微大点），售后倒是同意补发，只是一个多月了，说是还没做好售后的货，想问问看其他人有裂开的没？
KBDfans别睡了，起来好好抓抓产品质量吧",笑风亭吞乐,enrYkXnjXy6OR,/app/user/enrYkXnjXy6OR,"PYGA “ 冰 裂纹 ” 
 到手 一周 左右 ， M 键 、 数字 4 键 正面 开裂 ， 个别 键 侧边 开裂 ， 用 的 昔时 轴 ， 轴心 应该 不 大 ， 挺 好 插拔 的 ； 半个 月 左右 发现 数字 5 键 开裂 （ 期间 换 了 芝士 蓝轴 ， 轴心 比 昔时 轴 稍微 大 点 ） ， 售后 倒 是 同意 补发 ， 只是 一个多月 了 ， 说 是 还 没 做好 售后 的 货 ， 想 问问看 其他人 有 裂开 的 没 ？ 
 KBDfans 别睡了 ， 起来 好好 抓 抓 产品质量 吧"
124833,MAB97lg9VlOY,/app/flow/MAB97lg9VlOY,关于pbtfans键帽普遍下次底部白边的提醒，要买的看一下,左右-m野爹,yWKOwwyD0A8aQ,/app/user/yWKOwwyD0A8aQ,关于 pbtfans 键帽 普遍 下次 底部 白边 的 提醒 ， 要 买 的 看 一下
124831,M1ZEr0YLd8XY,/app/flow/M1ZEr0YLd8XY,还有事 晚点聊,KawaiiChan,VpzRkm0rB7AlDb,/app/user/VpzRkm0rB7AlDb,还有 事   晚点 聊
124830,MnEE1OpYW5Qp,/app/flow/MnEE1OpYW5Qp,"第一次发瓜田，大早上起来被气到了
起因是昨天晚上卖的一个键盘，和卖家谈好好的又是拍视频又是当保姆答疑解惑弄了半个多小时，今天早上起来准备去发货发现被跑单了。打码的是地址，聊天记录少了点闲聊都齐全",乘岚,92BLeEYAXmQWAj,/app/user/92BLeEYAXmQWAj,"第一次 发 瓜田 ， 大 早上 起来 被 气到 了 
 起因 是 昨天晚上 卖 的 一个 键盘 ， 和 卖家 谈 好好 的 又 是 拍 视频 又 是 当 保姆 答疑 解惑 弄 了 半个 多 小时 ， 今天 早上 起来 准备 去 发货 发现 被 跑 单 了 。 打码 的 是 地址 ， 聊天记录 少 了 点 闲聊 都 齐全"
124829,xzllKyO1qzEj,/app/flow/xzllKyO1qzEj,宁猜怎么着？咱们回头见,已注销,EyKP7090qdb9p,/app/user/EyKP7090qdb9p,宁猜 怎么着 ？ 咱们 回头见
124828,1b1Rb9EnNKGG,/app/flow/1b1Rb9EnNKGG,我宣布爱菲赢了,7eleven,JA1m5x8YnE8xQ2,/app/user/JA1m5x8YnE8xQ2,我 宣布 爱菲 赢 了
124821,08XV5ZOwJ0RR,/app/flow/08XV5ZOwJ0RR,忆*爱菲前对手蛤蟆,1eeybb,nEWyw9GJ6AkpOz,/app/user/nEWyw9GJ6AkpOz,忆 * 爱菲前 对手 蛤蟆
124799,OaogQqa8woPg,/app/flow/OaogQqa8woPg,我喜欢真小人大于伪君子。一小时销量破2000，今晚键圈围观kbd睡觉。,simple瑞克,OPzaPqXoRqZy6,/app/user/OPzaPqXoRqZy6,我 喜欢 真 小人 大于 伪君子 。 一 小时 销量 破 2000 ， 今晚 键圈 围观 kbd 睡觉 。
124789,KbbgylEQvAEN,/app/flow/KbbgylEQvAEN,当你精神支持原创，钱包不支持怎么办？,bbkkkk,OZ5GGBYKLp0K5b,/app/user/OZ5GGBYKLp0K5b,当 你 精神 支持 原创 ， 钱包 不 支持 怎么办 ？
124784,KkdbXwKPLXL9,/app/flow/KkdbXwKPLXL9,KBD你告诉我，你不会让我输的对吧,kkssdd,zaqb1K2WDb5QpP,/app/user/zaqb1K2WDb5QpP,KBD 你 告诉 我 ， 你 不会 让 我 输 的 对 吧
124780,PvyGMZyjL8Bn,/app/flow/PvyGMZyjL8Bn,今晚那么精彩 这不来拱个火？,chen_wei_bi,X0y2oxDlZb0oK,/app/user/X0y2oxDlZb0oK,今晚 那么 精彩   这不来 拱个 火 ？
124777,wJPB9GqYnYnb,/app/flow/wJPB9GqYnYnb,"KBD说到做到就39元(还有6元运费)
(帮我拦截一下吧，我要买爱菲了)
哈哈哈哈哈哈哈哈",不落为酒,zJ9q5xzEExXv7,/app/user/zJ9q5xzEExXv7,"KBD 说到做到 就 39 元 ( 还有 6 元 运费 ) 
 ( 帮 我 拦截 一下 吧 ， 我要 买 爱菲 了 ) 
 哈哈哈哈 哈哈哈哈"
124774,LyMg6yz9pVaK,/app/flow/LyMg6yz9pVaK,"好消息，39的键帽来了
坏消息，只有五颗",等天黑🖤,55EG0LjwOpkE20,/app/user/55EG0LjwOpkE20,"好消息 ， 39 的 键 帽来 了 
 坏消息 ， 只有 五颗"
124591,Pv9pkwgR0WNb,/app/flow/Pv9pkwgR0WNb,乐，如果我没记错的话是1188吧,過往.,j7PWYrJJd5Lj2P,/app/user/j7PWYrJJd5Lj2P,乐 ， 如果 我 没 记错 的话 是 1188 吧
124503,lMwQol795xvp,/app/flow/lMwQol795xvp,回复一下那个被砍单的吧,却道天凉好个秋,nPk9q2mpNBkd2,/app/user/nPk9q2mpNBkd2,回复 一下 那个 被 砍 单 的 吧
124502,ll6v5lqjzwKb,/app/flow/ll6v5lqjzwKb,关于黑爵ac081虎年的悲伤故事,微信用户d2S,Z69jnjEE75k2BO,/app/user/Z69jnjEE75k2BO,关于 黑爵 ac081 虎年 的 悲伤 故事
124492,X3EMvXApXQXJ,/app/flow/X3EMvXApXQXJ,害怕这太吓人了,不买就是不买,za99GbVXLak627,/app/user/za99GbVXLak627,害怕 这太 吓人 了
124452,GN3mGl5pmkkV,/app/flow/GN3mGl5pmkkV,客制化键圈终于变成了裁缝当道、傻子才原创的地步？,当年我也是倒狗,KZ6QKJYkKAwEe,/app/user/KZ6QKJYkKAwEe,客制 化键 圈 终于 变成 了 裁缝 当道 、 傻子 才 原创 的 地步 ？
124441,XzOvBEVoln0K,/app/flow/XzOvBEVoln0K,"其实KBD是有想法的
毕竟黑灯这个品控拉成这样了，肯定是能比菲还便宜的
我支持价格战，总说别人抄赚钱搞乱市场，你这一套键帽设计费赚五百六白的，给人家这么大的空间，谁不抄你啊，是不是。
自己别这么贪，哪还会有复刻啊",已注销,29dxkrOALq02bm,/app/user/29dxkrOALq02bm,"其实 KBD 是 有 想法 的 
 毕竟 黑灯 这个 品控拉成 这样 了 ， 肯定 是 能比 菲 还 便宜 的 
 我 支持 价格战 ， 总说 别人 抄 赚钱 搞乱 市场 ， 你 这 一套 键帽 设计费 赚 五百 六白 的 ， 给 人家 这么 大 的 空间 ， 谁 不 抄 你 啊 ， 是不是 。 
 自己 别 这么 贪 ， 哪 还 会 有 复刻 啊"
124415,Ly9EVWnB1QGa,/app/flow/Ly9EVWnB1QGa,建议把Qc标准改成键帽菊花能上键帽就算无暇，不是质量问题（话说这玩意真的有QC吗）,LouisCC,vnvmOb7Zvq2Rx7,/app/user/vnvmOb7Zvq2Rx7,建议 把 Qc 标准 改成 键帽 菊花 能 上键 帽 就算 无暇 ， 不是 质量 问题 （ 话 说 这 玩意 真的 有 QC 吗 ）
124403,G38mVJzRGJl8,/app/flow/G38mVJzRGJl8,"我很好奇键圈某些玩家是不懂消费者权益保护法吗？

拆包装不能退货？笑死我了
塑料制品不支持七天无理由？笑死我了
选个颜色就叫定制？笑死我了

气纹明显，明显到跟商品介绍图差个十万八千里的，不能以 质量问题 退货？不敢找客服介入？。 直接给我笑到猝死

质量问题还选什么不喜欢，自己出邮费退货？ 你有膝盖骨不？

喜欢当那啥，喜欢某个动作，没人拦着你们。
不过也是，法规只适用于人",已注销,QG0Y8aRXjmkAq,/app/user/QG0Y8aRXjmkAq,"我 很 好奇 键圈 某些 玩家 是 不 懂 消费者 权益保护法 吗 ？ 
 
 拆 包装 不能 退货 ？ 笑 死 我 了 
 塑料制品 不 支持 七天 无 理由 ？ 笑 死 我 了 
 选个 颜色 就 叫 定制 ？ 笑 死 我 了 
 
 气纹 明显 ， 明显 到 跟 商品 介绍 图差个 十万八千里 的 ， 不能 以   质量 问题   退货 ？ 不敢 找 客服 介入 ？ 。   直接 给 我 笑 到 猝死 
 
 质量 问题 还选 什么 不 喜欢 ， 自己 出 邮费 退货 ？   你 有 膝盖骨 不 ？ 
 
 喜欢 当 那 啥 ， 喜欢 某个 动作 ， 没人拦 着 你们 。 
 不过 也 是 ， 法规 只 适用 于 人"
124383,QLXA9PPP1WKW,/app/flow/QLXA9PPP1WKW,抄袭不对我先说了。但是很难相信一个连自己生产的瑕疵产品都不给售后的老板会花血本跟af打价格战🥺,valkyrja,V2mraL6PxJXYr,/app/user/V2mraL6PxJXYr,抄袭 不 对 我 先 说 了 。 但是 很难 相信 一个 连 自己 生产 的 瑕疵 产品 都 不 给 售后 的 老板 会花 血本 跟 af 打 价格战 🥺
124378,NZmZqxMPQzPX,/app/flow/NZmZqxMPQzPX,"我的评价是谁不压价
谁是孙子
（话说爱菲139都能赚，这个利润是不是多少大了点，国内这些高价键帽头子，吃的太多了吧",已注销,29dxkrOALq02bm,/app/user/29dxkrOALq02bm,"我 的 评价 是 谁 不 压价 
 谁 是 孙子 
 （ 话 说 爱菲 139 都 能 赚 ， 这个 利润 是不是 多少 大 了 点 ， 国内 这些 高价 键帽 头子 ， 吃 的 太 多 了 吧"
124334,wovB7GBAmZ6y,/app/flow/wovB7GBAmZ6y,"寒蝉75的设计缺陷导致的问题
这套件设计出来就是一败笔，因为团长缺少经验
导致键盘刚出来时不兼容市面上95%的c口(太深)
然后又是露轴问题，过了接近一个月才补发棉条
然后就是大面积的静电劈坏灯珠，导致串键等等
设计之初就没有考虑防静电这个问题
去年pcb坏了还能200找无限买一张(真贵)
现在直接开摆了就，就是没pcb，没售后，坏着吧
原话都在图里，怪不得寒蝉80直接流团，连买过你键盘的人
都不愿意再支持你，赶紧退圈跑路吧.",潘哒ʘʚʘ,m7rejjOYok8EKY,/app/user/m7rejjOYok8EKY,"寒蝉 75 的 设计 缺陷 导致 的 问题 
 这 套件 设计 出来 就是 一 败笔 ， 因为 团长 缺少 经验 
 导致 键盘 刚 出来 时 不 兼容 市面上 95% 的 c 口 ( 太深 ) 
 然后 又 是 露轴 问题 ， 过 了 接近 一个月 才 补发 棉条 
 然后 就是 大面积 的 静电 劈坏 灯珠 ， 导致 串键 等等 
 设计 之初 就 没有 考虑 防静电 这个 问题 
 去年 pcb 坏 了 还 能 200 找 无限 买 一张 ( 真贵 ) 
 现在 直接 开摆 了 就 ， 就是 没 pcb ， 没 售后 ， 坏 着 吧 
 原话 都 在 图里 ， 怪不得 寒蝉 80 直接 流团 ， 连买 过 你 键盘 的 人 
 都 不 愿意 再 支持 你 ， 赶紧 退圈 跑 路 吧 ."
124291,xB93pA8O6Vb8,/app/flow/xB93pA8O6Vb8,双木，你割这些冤种的时候良心痛过吗,珈蓝,3mo0AlbWP59z,/app/user/3mo0AlbWP59z,双木 ， 你 割 这些 冤种 的 时候 良心 痛过 吗
124199,7xjkvZX1OpdK,/app/flow/7xjkvZX1OpdK,起因是朋友闲鱼买的键盘大键难听 让我帮忙看一下，然后我发现定位板的问题，因为不懂就进了官方群去问，官方说有补发件，说一起发了两个定位板，朋友误解了，以为是他卖的时候就有两张定位板，没给她发，而且买的时候卖家也说了官方有补发件到了就给她发过去，补发件早都到他那里了也没主动联系说补发的事，是我发现键盘问题才问出来的，然后了解情况后同意自掏邮费让他补发件发过来，发现被拉黑拒收消息，找不到人，朋友着急，我就在群里说这个事，然后他跑出来阴阳怪气，还骂人，说什么原价卖，其实就是一个倒卖的，不从那组根本就不卖给你，其实就是给你装上就完事了，收了150代组费，还说全程售后，补发件到了就给她发过去，然后人家现在不给，还单独挂着卖，大家擦亮双眼。别再上当。卫星轴钢丝也没调，定位板有问题他自己也知道，也没给处理，卫星轴松松垮垮的。关键是这个态度不好，根本没有想和你解决问题的态度。,全民偶像周杰伦,w7qPav9K6QKVEk,/app/user/w7qPav9K6QKVEk,起因 是 朋友 闲鱼 买 的 键盘 大键 难听   让 我 帮忙 看 一下 ， 然后 我 发现 定位 板 的 问题 ， 因为 不 懂 就 进 了 官方 群去 问 ， 官方 说 有 补发 件 ， 说 一起 发了 两个 定位 板 ， 朋友 误解 了 ， 以为 是 他 卖 的 时候 就 有 两张 定位 板 ， 没 给 她 发 ， 而且 买 的 时候 卖家 也 说 了 官方 有 补发 件 到 了 就 给 她 发 过去 ， 补发 件 早 都 到 他 那里 了 也 没 主动 联系 说 补发 的 事 ， 是 我 发现 键盘 问题 才 问 出来 的 ， 然后 了解 情况 后 同意 自 掏 邮费 让 他 补发 件 发过来 ， 发现 被 拉 黑 拒收 消息 ， 找 不到 人 ， 朋友 着急 ， 我 就 在 群里 说 这个 事 ， 然后 他 跑 出来 阴阳怪气 ， 还 骂人 ， 说 什么 原价 卖 ， 其实 就是 一个 倒卖 的 ， 不 从 那组 根本 就 不 卖 给 你 ， 其实 就是 给 你 装上 就 完事 了 ， 收 了 150 代组费 ， 还 说 全程 售后 ， 补发 件 到 了 就 给 她 发 过去 ， 然后 人家 现在 不 给 ， 还 单独 挂 着 卖 ， 大家 擦亮 双眼 。 别 再 上当 。 卫星 轴 钢丝 也 没调 ， 定位 板有 问题 他 自己 也 知道 ， 也 没 给 处理 ， 卫星 轴 松松垮垮 的 。 关键 是 这个 态度 不好 ， 根本 没有 想 和 你 解决问题 的 态度 。
124179,JdM3MA6jryzK,/app/flow/JdM3MA6jryzK,一天的好心情，止步于此,却道天凉好个秋,nPk9q2mpNBkd2,/app/user/nPk9q2mpNBkd2,一天 的 好 心情 ， 止步 于 此
