id,hash_id,view_url,title,user_nickname,user_hash_id,user_view_url
107347,KQ0PPnORn6qE,/app/flow/KQ0PPnORn6qE,"原来闲鱼描述没写清楚是否润过，就是默认已经润过了，并且是用205和105随机润的。
闲鱼上买了两盒海粟，相信卖家所以就到货就确认了。过了两天想自己润一下，拆开来发现底壳都是油脂，问题是有的轴有，有的轴没有，有的轴因为油脂碰到了轴心柱，声音已经变掉了。去找卖家，一开始还装傻，后来又美其名曰，上过机的轴都是默认手工润过的，你也没问我有没有润。我看卖家主页，aero75，luna75，很明显是玩客制化的，而且他还发布了一罐90颗的可乐轴，写了205g润滑，所以很明显，卖家就是在装傻，钱已经打过去了，我也只能自认倒霉，发出来让大家避坑。大家看一下他润的海粟，就可以推断出他卖的可乐轴润的是什么水平了。",已注销,QoLb18v5wNaO6E,/app/user/QoLb18v5wNaO6E
107249,Ao5JqkGBMylK,/app/flow/Ao5JqkGBMylK,兄弟们，有抖音大佬要出来恶心人啦，防止我被水军冲烂，我先发瓜田啦，i don't give a fuck,FA-DOG,Vae2x0lnwL8bk,/app/user/Vae2x0lnwL8bk
107223,6Jlz6rMgVxZ0,/app/flow/6Jlz6rMgVxZ0,村长外设你是真牛啊，国风键帽加上日文字根你怎么想的？还说什么不加不好看？我中华文化上下几千年这么多，五笔，甲骨文啥的，你偏要加日文?纯纯李宁行为,派小星,8rweqBQKBJEDQ,/app/user/8rweqBQKBJEDQ
107165,AkA0pKKPRkzA,/app/flow/AkA0pKKPRkzA,关于李楠这把ALICE，我也来讨论讨论,珈蓝,3mo0AlbWP59z,/app/user/3mo0AlbWP59z
107157,RE19YkBLLVZK,/app/flow/RE19YkBLLVZK,"辣鸡钛浪二
在freeedc买了块钛浪二蚀刻铭牌，真的是太糟心了，会有如此差的工艺，颜色昏暗不说了，表面的毛刺感最叫人接受不了，一不小心都会把键盘挂画，而且怎么洗怎么抠都抠不下来，售价还如此之高，光泽和UV打印差不多，但是细节手感和UV差太远了，还卖那么贵，最叫人接受不了的是，线条的地方像粘了什么东西一样，超级刮手，摸就是次品的样子，价格还是贼高，就搞个钛的噱头就这么坑人，如果这种品质还不如买UV。
发出来给大家避避坑。
总结下问题:1.图片模糊，线条看起来是糊的把图画都掩盖了。2.色彩非常不饱满。3.粗糙，直接没有钛的光泽了，类似于uv印上去了。4.手感非常的差。5.颜色做得比浪二原版差多了。6.线条地方的粗糙，像有杂质一样，摸起来完全就是一个问题产品（绝对接受不了的），自己打磨了下这些凸起的杂质底色都被磨掉了杂质还磨不掉。",zero one,VNKZyNpJzYeZk,/app/user/VNKZyNpJzYeZk
107150,BNq5X3P769Ap,/app/flow/BNq5X3P769Ap,发现真的有些人 看瓜都看不明白 还得给你捋捋,999键神,JvYv5RX8odLzQ,/app/user/JvYv5RX8odLzQ
107129,3rn3Bk9173RW,/app/flow/3rn3Bk9173RW,"我不允许有比折腾光更极品的键圈u～丐帮帮主篇 大家好，我是拆腾光，我是光哥的小迷弟，这帖子可不是挂我光哥的（光哥那么火，小黑子肯定多） 
*这不前几天帮主要发福利吗，我才知道我们都误会帮主了啊，帮主到处讨口是为了大伙儿啊，我真的哭死！
* 当然也发现帮主的上层生活可不是我等能理解的，洗个澡可能得花上万（洗的啥水平的荤的？），这么说来也就能明白为啥帮主觉得樱桃抠了吧，毕竟是键圈顶流，洗个澡得上万，这就是排面！
 *另外，我帮主的影响力还是在的，我劝各大厂商以及团长都大方点（别像樱桃那么抠），毕竟他说的“这么大事情竟然就取消了几十个关注”，还有7443-169=7274个粉丝呢！（理解一下，丐帮的数学差点是合理的） 最后，如果十二生肖能多加一个生肖的话，那一定是帮主的属相—啄木鸟。",BurN1ng,QoXo5aWO2D2NDK,/app/user/QoXo5aWO2D2NDK
107118,1aP3jLjbdXq1,/app/flow/1aP3jLjbdXq1,《人间清醒4000哥》：我这是喷？我这是讨论好吧？！我寻思着大家也是讨论啊,vu0,QoJBBD8AxLPoqk,/app/user/QoJBBD8AxLPoqk
107083,dj6bq5OK6yx8,/app/flow/dj6bq5OK6yx8,观今日瓜田有感,Grey,bb0YbmB6BVLz7k,/app/user/bb0YbmB6BVLz7k
107077,J5KWmxEPGpjM,/app/flow/J5KWmxEPGpjM,就无语，帖子都审核不过，再说一次，没有删帖，被锁了。随便吧，本来还想好好教育那个小朋友，这个机制太难受了。欢迎来xhs掰头。还有那个小可爱非的让我发zoom 这不就来了？这我还需要退货？,999键神,JvYv5RX8odLzQ,/app/user/JvYv5RX8odLzQ
107075,GM3LBrQKAWPg,/app/flow/GM3LBrQKAWPg,我是就是买家口中的咸鱼卖家，这是我唯一一个退回的键盘。那天是我挂的9888元jelly75，没错。买家当晚拍下。后面我才发现他这个咸鱼号是没有信用授权的号，后面就发生了和买家发生的纠纷。而且我也发红包给他，,lxj1987lxj,dDwlbnzLzpnp0J,/app/user/dDwlbnzLzpnp0J
107070,qGb6RWzoAVLR,/app/flow/qGb6RWzoAVLR,还是qk60的故事，我以为联系我就解决了.谁知道目的只是要我删帖.好吧…这种解决态度…我也是醉了…生气！,阿木木-。,kdal2YREaYler,/app/user/kdal2YREaYler
107036,7MoE1KaJvgyJ,/app/flow/7MoE1KaJvgyJ,我可没删，至于购买记录，真的你连个zf普通会员都不是你还质疑我,999键神,JvYv5RX8odLzQ,/app/user/JvYv5RX8odLzQ
106959,Lq0vmRAMGkgx,/app/flow/Lq0vmRAMGkgx,这是瓜田的第一个帖子，本来没想过要发，奈何对方做人做事越发过分，奈何越想越气，也不该助长如此歪风邪气，于是发帖请警示，提醒大家避雷！ 事情是这样的，几天前，海鲜看到一9888价格的闪黑jelly，非常喜欢，于是忍痛拍下，卖家沟通回去后空运。后收到卖家打电话给我说空运不允许发，我说陆运没问题只要发就行！后很愉快，并收到快递推送！可没多久发现快递被召回，卖家告知说是空运不能发，此时我已感觉到要被鸽了！并说发货就行！没过多久电话告知算了吧，不卖了，麻烦！我能说啥！于是觉得挺可惜，可没想到的是，不出2天，图二又挂出来了，15888，果然人不能太善良！电话不爆了，留一线吧，好自为之！,MR.江湖,YG2vGwzQWpjK5,/app/user/YG2vGwzQWpjK5
106932,XXZJkdbyGNaK,/app/flow/XXZJkdbyGNaK,看见怒喵的群里有人收到了手感优化包，里面送了两个弹片，一个不锈钢一个黄铜，这是要通过材质做可调节Gas？,已注销,gJd7y7eY8824,/app/user/gJd7y7eY8824
106889,6359PnNmd3X8,/app/flow/6359PnNmd3X8,隔壁团能不能大卖不知道！但是兄弟！你的团一定能大卖！不然都对不起你找的那些宣传！东西很棒！加油！,已注销,5jq2KG7zeQ7v7,/app/user/5jq2KG7zeQ7v7
106879,VpZ0EzMJ9ZQA,/app/flow/VpZ0EzMJ9ZQA,"奶瓶哥，不会设计咱就别设计了，还是直接照抄吧，反正你也不要脸，不怕大家伙拿你找乐。
就这必设计水平，我真不知道怎么评价了，把各家的缺点都缝完了属于是。",Dove君,BPNm9K6D6A8e0q,/app/user/BPNm9K6D6A8e0q
106773,JklJvBZAox0N,/app/flow/JklJvBZAox0N,五鱼教会我，无瑕原来是指外表无瑕，里面一概不管,CXXr3,NO08e2JR5A0VGl,/app/user/NO08e2JR5A0VGl
106754,J17AA5331Xka,/app/flow/J17AA5331Xka,IC玛雅键帽的SaturnStudio上一个团进度,键圈打工人,LRvvzwLd2v7bno,/app/user/LRvvzwLd2v7bno
106747,P67klyPEPwvr,/app/flow/P67klyPEPwvr,实名跪求肉色插件灯,大阔落,80aYk86a8kZnOX,/app/user/80aYk86a8kZnOX
106745,yvWBXa5jML97,/app/flow/yvWBXa5jML97,挂@Az studio之前叫月光工作室 七月份开的团 就一开始出过几张图 期间什么都没有 然后现在早就过了时间了 迟迟没有退钱 一直拖着 结果今天看大群 也说群主跑路了 开团的人也说自己被骗 不给退钱 玩键盘五年了 也是第一次见这样的,辋川📷,Xe0wAvBYJJzzL,/app/user/Xe0wAvBYJJzzL
106744,8qxrYvq9x03y,/app/flow/8qxrYvq9x03y,挂个闲鱼卖家，《不知道为什么他先拍了》，4200摆了一小时发现卖不掉，来找我4000出，我爽快拍下后开始装死，怎么卖个东西有人买就怀疑是不是卖少了？,MrGaGa,GvwVoKv9Rnr8O,/app/user/GvwVoKv9Rnr8O
106743,Xv9vN9pQQjLK,/app/flow/Xv9vN9pQQjLK,很喜欢fl的一句话《为啥没资格》,rainsong,7VQ6GYWow5AWX,/app/user/7VQ6GYWow5AWX
106741,XWWKPgMMWjPq,/app/flow/XWWKPgMMWjPq,《腹灵鉴抄》,比格沃斯先生😼,BPBYKNrqVrPROo,/app/user/BPBYKNrqVrPROo
106719,00NWdvpjAyxO,/app/flow/00NWdvpjAyxO,"厂润！其实并不均匀！
以钴蓝轴为例：轴心油或多或少，油的位置也不一致。
并且笔者发现，其弹簧并不是所有的都很直。这也是造成手感不一致的原因。
当然以偏概全并不合适，这里只是拿钴蓝轴做一个反面教材。也有的jwk轴体原厂润滑相对均匀一些。
机器并不是人，追求完美的话还是要手工润的。
并且推荐自己润！这样才能找到合适的手感。
这里分享一下我对润轴的理解。
1.本身顺滑的轴体用3204会使得轴体声音更好听
2.相对而言不怎么顺滑的轴体用205会变得更顺滑（相对于3204）
3.上盖与底壳左右晃动的建议用薄一点的轴间纸，上下晃动严重的建议用厚一点的轴间纸。
4.poron轴间纸对声音有着一定的优化（更加gasket）其次是tpu pc
5.钛轴间纸除非装b需求否则不推荐！（在任何情况下都不推荐，因为真的太厚会影响使用）
综上所述，这是我对目前润轴的一些小看法。
还有3204之所以这么贵并不是因为它好，而是因为这东西是进口的。国产的3204真的挺便宜的。同时也希望大家打消贵就是好的理念。事实上在大多情况中，我更推荐玩家尝试不同的润滑油。
你可以试试用205润润hg黑？或许有很大的惊喜呢？！",星星和花花,yrlDQ0N52pnm1,/app/user/yrlDQ0N52pnm1
106712,vQkY55OoOmJW,/app/flow/vQkY55OoOmJW,相声演员上线,键圈相声演员,Rr7OZkPre5nWRj,/app/user/Rr7OZkPre5nWRj
106666,y1YOrXyJlLz9,/app/flow/y1YOrXyJlLz9,"声明不是挂，关于米可维酸奶键帽有些许疑问❓有懂的大佬帮忙解释一下吗？
如图所示
我前几天购买了酸奶键帽放在带灯的akko alice上，出现键帽透光的现象（图一），我就去淘宝找了店家沟通，店家给我的回复是两张截图（图二 图三）
但是我混圈不久，对键帽工艺不熟悉，就想问下这是正常的吗？
几十块到一千多块的键帽我都有，第一次出现键帽透光的情况。",卡滕多,B1avbXKG5xoZy,/app/user/B1avbXKG5xoZy
106627,ZwP8YjPpYzAA,/app/flow/ZwP8YjPpYzAA,我在淘宝汤姆外设家买的一罐霓虹轴v2，大家来看看这模具问题，老板娘是如何处理的，还有请博主诱导夸大其词吹捧霓虹轴v2，去淘宝举报卖家诱导消费又是如何处理的，还有淘宝客服故障删除买家差评评论在卖家秀里面,贝斯手8T,NP0Z22eoloLad,/app/user/NP0Z22eoloLad
106595,vQz1MyyVgBXN,/app/flow/vQz1MyyVgBXN,这种售后也能做生意？持续9个月的忽悠，Yutop,是宅阿星,KZQlJkL0r2ERk,/app/user/KZQlJkL0r2ERk
106594,0yArJyv30rnE,/app/flow/0yArJyv30rnE,"各位看官，这有一乐子奉上

诚惶诚恐啊这波，老是被群里R总叫的，烦了（别叫总总的，我就一个玩键盘的，担不起担不起），我也在隔壁帖子被喷了，之前不是说让我找证据吗？我也不知道这算不算，就放出来给大家品品

简单总结下：
这位群友因买的套件按时发货，无法获得延期补偿（就是个性键帽）而破防，开启网络乞丐模式。你是懂丐帮的（如果有侮辱到丐帮，我道歉！）。

这边为了事件的戏剧性，给我们的主角简称 “个性键帽哥”

下面是详情：

参团套件群管理私聊“个性键帽哥”，为何发瓜田，一句“你们自己研究研究吧”。我寻思着这研究什么，研究你这个究极腻嘛乞丐？详情看图1

好了，这位管理研究出来了，原来是为了要个个性键帽，详情看图2

这“个性键帽哥”一看，我腻嘛凭啥别人有个性键帽，我怎么能没有，那我不得占这个小便宜！！这个便宜我“个性键帽哥”占定了！ 详情可看图3

我“个性键帽哥”不仅要占这个便宜，我还要理直气壮的占，更要理直气壮的教育你们这群叼毛工作室怎么做事的？ 详情看图4

于是乎，“个性键帽哥”的“诉求”成功了。详情可看图5

以上，感谢群管理提供的截图，让我找到了你口中，你所要的“证据”",兜兜转转__,Z69m02mjzz8xX9,/app/user/Z69m02mjzz8xX9
106585,bdgQplb8xEZ8,/app/flow/bdgQplb8xEZ8,商家也是倔脾气，指出问题，反倒觉得我想讹他，弹簧而已，至于吗？,传说中的小白ge,m7Bk55PLxoolLY,/app/user/m7Bk55PLxoolLY
106571,vG1EQb0E5aJO,/app/flow/vG1EQb0E5aJO,"键设宇宙，我的桌子你能不能赔一下啊
如图，6月份给女友购入水獭桌垫，用到现在白桌子已经黄了，“亲亲，我们也是用的白桌子呢，没有问题呢”，像样的解决方案也拿不出来，已经在走淘宝维权了，建议大家谨慎购买",展侃Vincent,0Jp9prB6nAApk8,/app/user/0Jp9prB6nAApk8
106566,PKGmmXG9zJkn,/app/flow/PKGmmXG9zJkn,"一个乐子。群孝子是刻在DNA里的，哪怕还没有买
群主是白泽",一鱼于,vne5oOwJrprKq1,/app/user/vne5oOwJrprKq1
106549,80nyx39O67ZX,/app/flow/80nyx39O67ZX,"今天申请了退款，处理完后移出客户群，完全没问题。
但为啥大群也给我踢了啊？不太懂。",zvale,DpqEzvx0nN9lKK,/app/user/DpqEzvx0nN9lKK
106536,RBxzXBrRyKp7,/app/flow/RBxzXBrRyKp7,单纯给不知道的提个醒，闲鱼谨慎私聊..,BEABYER,nEzo7Vn6ZozLVw,/app/user/nEzo7Vn6ZozLVw
106523,vryr5djPPBq6,/app/flow/vryr5djPPBq6,"起初我看到下面那哥们帖子觉得这人真职业，直到看到你倒不下去了，1700出buff，刚开始问你你出不出，暂时说不出，然后第二天问我到付要不要，我就直接买了，然后说今天上午发货结果直接退款了，说朋友看上谁信啊，倒那么多buff就喜欢个白蓝白吗？合着你觉得自己亏吧，在别人那翻了跟头还是想倒。
哥们只能扣6",措伊格科苏,BPdylymOAbOG8o,/app/user/BPdylymOAbOG8o
106493,mlKmo7nL7Egp,/app/flow/mlKmo7nL7Egp,"三个多月的等待吧，告诉了我键圈确实得跪着说话的
没有送测没有视频甚至没有打字音的GB
开团至今加起来没说过几句话的团长
七月底-八月初-九月初的75
延期只送IRIS主动更换材质的轴下垫
（包邮还是之后争取来的）
到目前为止都不能确定的发货日期
这些让我抱怨了，但也就算了
可是连作为客户最基本的尊重也不给
已读不回，表情，甚至唯一回复的“別急”，都是错别字
这可能就是大星吧
meteor80，也许确实是一把不错的键盘
但是你的迟迟未到，快把我对你的喜爱消磨殆尽了",南屿北风,xpE0aDYGBNaYk,/app/user/xpE0aDYGBNaYk
106479,m8Jd9BNzXjxy,/app/flow/m8Jd9BNzXjxy,惯出来的毛病,已注销,bb7ybP9bv6eDVK,/app/user/bb7ybP9bv6eDVK
106434,7j7BxoXBNnxG,/app/flow/7j7BxoXBNnxG,来看乐子兄弟们,初时.,Nv0mmrvnOeOaq,/app/user/Nv0mmrvnOeOaq
106398,XwqMl95ZGzPk,/app/flow/XwqMl95ZGzPk,有趣了,CHERRY樱桃轴,vEo5JKAkDep70,/app/user/vEo5JKAkDep70
106383,3Rx3lK5WN8pZ,/app/flow/3Rx3lK5WN8pZ,见过卖东西找借口反悔的，没见过一句话不说直接取消交易加拉黑的。大家注意一下这个b吧,中意、,w7Y9NkzpkrDL9d,/app/user/w7Y9NkzpkrDL9d
106362,7G1YmZXB5lJ6,/app/flow/7G1YmZXB5lJ6,一来就直接刀，我看大家都是玩键盘的，也没有为难你，便宜出了，结果没想到你不是玩键盘的，你是来我这进货的，两百多进货挂六百多，佩服佩服,蓝染净,Rr69pLqRJxl5dx,/app/user/Rr69pLqRJxl5dx
106353,xzwZzmKEwA3M,/app/flow/xzwZzmKEwA3M,"《职业倒狗的恼羞成怒》
这位哥们是从小红书🔪到🐟的，最后谈的是全套件带flv3 1800京东到付收货返邮费（最开始我以为是个萌新）。然后今天到货了我一看他主页好家伙四五把buff在倒，他说晚上之前确认收货，然后晚上我去催收货一看主页，还没确认收货就已经把套件开倒了，关键写的是什么仅组无暇，我自己帖子上面写的很清楚自用一段时间微瑕，我自己也是到朋友那buff一发货就一千七收的。他说有瑕疵，我发货前一些正面全都发了，内壳实在是忘记拍了，轴上层跟下层我都没用拔键器拿手拔出来的，都有拍照时间的。关键他来问瑕疵的时候我去看链接他已经下架了（还好截图留了一手证据），看样子已经是个惯犯了😰。图8图9是他后面才开始改的，估计是谁告诉了，我是在几个群吐槽了这个事情，反正挺恶心的",已注销,YGRV6qVOmjZZa,/app/user/YGRV6qVOmjZZa
106342,mQVjNP9XxG3y,/app/flow/mQVjNP9XxG3y,有低血压这方面烦恼的真的推荐去用闲鱼 专治各种低血压,SansZzz,ErjGqqy1pKjaxn,/app/user/ErjGqqy1pKjaxn
106312,71NvKB3lWnk3,/app/flow/71NvKB3lWnk3,我不允许你们不来摸鱼的高贵sssvip群 哈哈哈哈哈哈,求你🦈了我叭,vnO2pa0oPGlkBR,/app/user/vnO2pa0oPGlkBR
106310,6vwbWBkgzy8O,/app/flow/6vwbWBkgzy8O,"那个男人
太狠了，我的抄人
二氧高光‘=͟͟͞͞(･∇･ ‧̣̥̇)哇唔",离光cM,BOpGo6Yjdj56q,/app/user/BOpGo6Yjdj56q
106305,lnJvJ3kQJ5Y0,/app/flow/lnJvJ3kQJ5Y0,小蓝人又发话了,来典韦哥,0JZm80e7bnlLXN,/app/user/0JZm80e7bnlLXN
106284,gkqzr78XPlWY,/app/flow/gkqzr78XPlWY,"不会吧不会吧，不会真有人觉得所谓的“客制化大神”比成熟品牌的研发还厉害吧？

与其搞这么些个小号疯狂暗示，再到处给人吹嘘自己，不如站出来大大方方承认，我们都想知道是哪个“客制化大神”抄袭了别人的外观设计呢！",清真大王阿里巴巴,yBvQpmyAJmj1z,/app/user/yBvQpmyAJmj1z
106282,PlKAEyp1zaWJ,/app/flow/PlKAEyp1zaWJ,只能说有人看不得别人好就急了 看人家随便拿键盘比自己丢了键盘都难受是吧🥹🥹这么设身处地的为别人着想 真是感动哭了捏🥹🥹🥹呜呜呜呜 感动中国 键圈人真是太棒了呢🫶🤝👏👏👏👏👏👏大家以后也要多多团结哦👍👍👍👍,芝士爆豹堡,w77pmGB8RmQoed,/app/user/w77pmGB8RmQoed
106252,A1BlL5zaNBdK,/app/flow/A1BlL5zaNBdK,挂一个卖假货骗钱的骗子，大家小心！！！盗图复刻太空狗，当正版狗卖！！！然后提前诱骗你交定金确认收货，之后就不退款、不回复任何消息！！！换个账户去问他买东西，骗子秒回！！！个人惨痛教训，大家切勿上当！！！,库久宁,q0Ll1xDKxKoXl6,/app/user/q0Ll1xDKxKoXl6
106241,ZwMppXGgbkaj,/app/flow/ZwMppXGgbkaj,不好意思，又占各位黑名单一个格子，避个坑吧,80配列真爱粉,r0QlW1Xn2PrG5K,/app/user/r0QlW1Xn2PrG5K
106232,POpko6RQWbWn,/app/flow/POpko6RQWbWn,问个问题 某工作室qc不达标可以打回重做 且目前产品未出现离谱的质量问题 但是某钴蓝换色却轻松弹片分离 此换色工作室也有qc 是弹片分离不属于qc标准范围内还是没发现,已注销,a2ebPmpy7QxYR,/app/user/a2ebPmpy7QxYR
106220,9Br1E7Eg7Xkq,/app/flow/9Br1E7Eg7Xkq,论7443粉丝的up主如何成为顶级流量,已注销,vvZQq1B9wKYBn,/app/user/vvZQq1B9wKYBn
106205,N31rqyEwJJpA,/app/flow/N31rqyEwJJpA,卖臭轴的跑路哥们，避一下坑,啊宇弟,vnyDQ8w2npddXx,/app/user/vnyDQ8w2npddXx
106202,An1yPa6WKwqK,/app/flow/An1yPa6WKwqK,刚开始是骂买m ow这些都是*大笨蛋*，后面就说全是倒爷进场，上大门牙就是氪智化。也不知道是什么大神玩了什么好套件敢说出这句话,已注销,YGRV6qVOmjZZa,/app/user/YGRV6qVOmjZZa
106201,AMnmaXPXqRzo,/app/flow/AMnmaXPXqRzo,"哎呀，我是真不知道原来客制化就是氪智化，
今天被氪智化大佬找了几十个人加群轮流教育我“客制化=氪智化”！

我现在知道了，客制化=氪智化！

我现在多写几遍，

客制化=氪智化
客制化=氪智化
客制化=氪智化

我新来真不知道，真不好意思啊！",蜜安琪,ZxZanrqONq5Qr,/app/user/ZxZanrqONq5Qr
106120,o8kbJpgPKoYg,/app/flow/o8kbJpgPKoYg,一个人人都说佛性并且家里有厂的大星团长收了尾款pvd配重都还没搞好每天发货十几把放烟雾弹迷惑韭菜们的团长佛性真佛性太佛性了，300把6月25号付的订金说2至3个月发货各种延期补偿了包邮和一张轴下垫，这格局666！终于10月10号通知付尾款了以为即将要发货了然而300把键盘发货要发10天是我没想到的，我们村口80岁阿婆手脚都比你们好使，我都怀疑你大星是不是用脚在打包吧，逼问下是pvd配重还没弄好，每天只能发个十来把糊弄一下。奇怪没弄好收什么尾款呢？是不是作为韭菜不需要知道进度呢？淘宝问也是已读不回，即使是赏脸回了韭菜们信息那态度也是牛烘烘的仿佛他才是上帝。,已注销,OZojkOKrVv6yXa,/app/user/OZojkOKrVv6yXa
106119,opJmq38r71Yw,/app/flow/opJmq38r71Yw,【键圈防骗】小心甄别，防止上当,Tr0th,VpbGvBbje7ra7J,/app/user/VpbGvBbje7ra7J
106106,WEYlgzJXvgjZ,/app/flow/WEYlgzJXvgjZ,一个骗子哈，骗钱的，老周的周四群有不少人知道的,明月清风落星辰,ErOoxepokxVJqe,/app/user/ErOoxepokxVJqe
106104,OWWa8z70MYOz,/app/flow/OWWa8z70MYOz,瞳！！！你让我失望了,偷偷点否，折磨队友,KaaWr1Ypq7P2B,/app/user/KaaWr1Ypq7P2B
106102,mjXzyVXWlpdp,/app/flow/mjXzyVXWlpdp,说明个事，说唯定金低是因为上文其他团收尾款特别早，突然想起来这个事，我说这个事的时候没有任何个人想法，没想到会被小人截图曲解意思，唯总的mw75r3也是我进键圈买的第一个1000元以上的套件，包括我在很多群里也说过唯总的东西设计好看，定金低对客户来说一定是好事，而且客户不叫尾款与团长没关系啊，某些小人别在背后天天盯着别人等着抓把柄了，像个小丑，不如现实中多搬一块砖，附上我跟唯总聊天记录,孙夢q1,Dp6qqwG8LeKV2V,/app/user/Dp6qqwG8LeKV2V
106074,9zgmBo6avbwa,/app/flow/9zgmBo6avbwa,昨天的“大瓜”ikun80团长质疑某陈团长不是厂长,等一个铝坨坨suit80,Ba2QvLAayQLjQ,/app/user/Ba2QvLAayQLjQ
106073,oAXJxYxZV9o7,/app/flow/oAXJxYxZV9o7,"与键盘无关，主要是太经典了发给大家看看

卖了一个65包邮的景品手办，买家收到后说快递包装破了手办损坏，我让他找快递协商，他非说我故意的坑他钱一点不商量直接差评， 得是我坏我赚他65，气不过转钱给他之后光速把我拉黑。后来越想越气，看了一眼他的评价，只能说太经典了大型双标现场

我想用它的原话在回它一下，奈何人家已经把我拉黑了害
1、你没有事先说好加箱子！2、我有跟快递员说加塑料泡膜，快递员没加！3、这个赏，这个价格己经是低价处理了！我还是包邮！",我方了,r0kpWyr9mlaLVZ,/app/user/r0kpWyr9mlaLVZ
106046,WpMnNBYXz0o5,/app/flow/WpMnNBYXz0o5,有点蚌埠住,来典韦哥,0JZm80e7bnlLXN,/app/user/0JZm80e7bnlLXN
106026,5gB3aOM7QqPj,/app/flow/5gB3aOM7QqPj,听说有人挂我，这事属实离谱，给大家吃瓜吃完整版，由于途中言辞激烈，小码了一部分，也给大家澄清一下这个和群和群友无关，打扰到大家抱歉,陈同学🙃,GJkjjPvzp2JZK,/app/user/GJkjjPvzp2JZK
106006,nmqOZYazZz7O,/app/flow/nmqOZYazZz7O,发一张图昨天的瓜，那人帖子删了,等一个铝坨坨suit80,Ba2QvLAayQLjQ,/app/user/Ba2QvLAayQLjQ
106005,Lp0VojnmXaOx,/app/flow/Lp0VojnmXaOx,尽孝了捏！,派实拉,9KEJloNq1YLA1,/app/user/9KEJloNq1YLA1
106000,OzoYOZgNp91z,/app/flow/OzoYOZgNp91z,每个人身上都有毛毛,GTTTX,Pom7mJ67EvBoDv,/app/user/Pom7mJ67EvBoDv
105970,vEbzPEo5pgGj,/app/flow/vEbzPEo5pgGj,该骂骂该白嫖白嫖,THZZZ,55o0QVzyAmDrL0,/app/user/55o0QVzyAmDrL0
105903,7owgygO6RKB6,/app/flow/7owgygO6RKB6,笑不活了家人们,赫兹马,BPJLAnGNqG58Jy,/app/user/BPJLAnGNqG58Jy
105895,MwZ5G6x6A0Ev,/app/flow/MwZ5G6x6A0Ev,"分享一个拍下10天后拉黑跑单，然后涨价，然后装傻，然后继续拉黑的一条龙服务（手动滑稽）。
我寻思总共交流不超过5句我就原价拍了，9.8-9.18中间一方面你说出差不能发货，我也不方便周末收货，那就等着协调时间发货，没啥毛病。
结果到了可以发货的时间，拉黑跑路，过两天重新涨价到上架，小号追问了一波好家伙，直接不认人了，怕了两张图直接拉黑继续下架商品，现在又摆个打包价。
赚钱嘛不磕碜，但做个不说话的鸽子很难受捏。",你的网友叉叉歪。🦦,eeZLKZN9GVm76,/app/user/eeZLKZN9GVm76
105827,YkRmy1vNRGQ0,/app/flow/YkRmy1vNRGQ0,新韭菜一枚。不知道富贵啥梗。但是说说我的实际感受。虽然看很多人内涵，但是至少我觉得蛮好的。因为是新韭菜，所以经常会问一些*大笨蛋*问题。加的群也多，但每次好像只有富贵群管理会认真回答。至少感觉不是纯出来割的，给人感觉还行。不是洗地。毕竟中签都没中的，连奶茶钱都不给倒爷是我不对，始终坚信，下一把更好。各位老哥轻喷,Csysm,dLdxAeleQy5EJ,/app/user/dLdxAeleQy5EJ
105809,dQ1VwO0AA3wo,/app/flow/dQ1VwO0AA3wo,看了五鱼spring群友发的图片，这阳极也太糙了，加上内胆也1000多了，这做工比qk都差一截吧....,浮云心,kPZJGrKeKXEzDn,/app/user/kPZJGrKeKXEzDn
105796,Xp6OOgLJAz6J,/app/flow/Xp6OOgLJAz6J,真是哈哈哈哈哈成都卖成都是吧……经典,不买就是不买,za99GbVXLak627,/app/user/za99GbVXLak627
105778,0vooad9JKRL5,/app/flow/0vooad9JKRL5,"现在都这么狂了吗
不说了,放图",TigerzD,79Oq26eY6RnJX,/app/user/79Oq26eY6RnJX
105760,7RZVlNJppwy6,/app/flow/7RZVlNJppwy6,如何评价，偶然发现的，笑麻了,杰伦格林,Qq0Gwrwl5Lp6z,/app/user/Qq0Gwrwl5Lp6z
105746,ZvwQxjOMxEBX,/app/flow/ZvwQxjOMxEBX,hello团（文姨）CNC亚克力SUIT80翻车！面对UP都这个态度？小白买了那还得了？,DT影翼,BPeVKndmbRJD87,/app/user/BPeVKndmbRJD87
105736,MkBKEZaa5Axv,/app/flow/MkBKEZaa5Axv,"乐 泥萌能不能放过小fg啊 ！！
一下少赚280！",眼镜人柱力,mOrew7ZJY5LJ7,/app/user/mOrew7ZJY5LJ7
105733,MZzdbGRwRvlz,/app/flow/MZzdbGRwRvlz,好不容易凑了点钱当回买家大爷，我还得花钱等期货，还得抽中资格才能付款，抽不中还得加钱上小黄鱼，我不成。。,扎莫洛布,oOzXOvpeAePnE,/app/user/oOzXOvpeAePnE
105725,ddrAnqKEx3BW,/app/flow/ddrAnqKEx3BW,写在富贵开团当天,被客制化！,3j5PzAX2jDJg,/app/user/3j5PzAX2jDJg
105704,89VvBZvyybwN,/app/flow/89VvBZvyybwN,现在咸鱼上的睿智这么多吗?中间还有句骂我的脏话被系统直接撤回了。,fl你就是个jb,YL1rboprOrkm75,/app/user/YL1rboprOrkm75
